8.731149137274221e-11
1.1641532183032295e-10
4.074536264061303e-10
4.074536264061303e-10
7.275957614395184e-10
8.149072528122606e-10
8.149072528122606e-10
8.440110832698414e-10
9.313225746425836e-10
9.89530235557745e-10
1.105945557388068e-09
1.1350493878456487e-09
1.1641532183032295e-09
1.1932570487608102e-09
1.3387762010487139e-09
1.4842953533366176e-09
1.6298145056245212e-09
1.6880221665396827e-09
1.6880221665396827e-09
1.8335413188275864e-09
1.862645149285167e-09
1.891748979742748e-09
2.211891114776136e-09
2.2700987756912975e-09
2.328306436606459e-09
2.3865140975216204e-09
2.415617927979201e-09
2.4738255888943626e-09
2.532033249809524e-09
2.532033249809524e-09
2.561137080267105e-09
2.7357600630125892e-09
2.7939677239277507e-09
2.852175384842912e-09
2.9103830457580737e-09
3.0559021980459773e-09
3.201421350333881e-09
3.3760443330793654e-09
3.521563485367269e-09
3.5797711462824306e-09
3.6088749767400113e-09
3.6088749767400113e-09
3.667082637655173e-09
3.754394129027915e-09
3.8126017899430765e-09
3.899913281315819e-09
4.8021320255008215e-09
4.889443516873564e-09
4.947651177788725e-09
4.947651177788725e-09
4.976755008246306e-09
5.15137799099179e-09
5.2386894823645326e-09
5.93718141334647e-09
6.606569513870827e-09
6.693881005243569e-09
6.72298483570115e-09
6.8976078184466346e-09
7.0140231402769575e-09
7.072230801192119e-09
7.1304384621072805e-09
7.334165275310346e-09
7.770722732174057e-09
7.974449545377122e-09
8.352799341325671e-09
8.643837645901479e-09
8.731149137274221e-09
8.818460628646963e-09
9.167706594137932e-09
9.255018085510674e-09
9.284121915968255e-09
9.429641068256159e-09
9.89530235557745e-09
9.89530235557745e-09
1.030275598198358e-08
1.0710209608389711e-08
1.143780536982923e-08
1.187436282669294e-08
1.2136297300811167e-08
1.2601958588132459e-08
1.2922100723165847e-08
1.300941221453859e-08
1.3184035197284074e-08
1.3358658180029558e-08
1.4377292246044884e-08
1.4755642041993433e-08
1.5133991837941983e-08
1.702574081768473e-08
1.7258571461345377e-08
1.7666025087751507e-08
1.8306309357818283e-08
1.891748979742748e-08
2.0343577489848935e-08
2.048909664213684e-08
2.2642780095997813e-08
2.4330802262537496e-08
2.572778612450137e-08
2.5989720598619598e-08
2.648448571639847e-08
2.6571797207771212e-08
